,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport
344,P Mangerek,Slovenia,2017-11-16,1,"✅ Verified Review   We booked a return flight from Barcelona to Punta Cana for 3 people with Iberia. While making a booking, Iberia was shown as the carrier all the time. Since I have flown Iberia multiple times I am confident booking their flights as I know 1pcs hold baggage is always included in the fare and they have one of the best meals. Upon checking in (also done on Iberia website) we got a boarding passes marked as LEVEL airline (never heard of it before) with a huge mark no baggage. So we had to purchase additional baggage for 3 people, but we were not aware that there is also no meals included on a 10hr flight! Looked at an electronic ticket from Iberia and it clearly marked meal included (as Nr 3, No preference). Check-in agent was very attentive and said he can try to do whatever but that he has tons of cases like that where people are deceived into flying with Iberia but then they put them on a Level flight, with no luggage and meals! He said it happens every day! As meals were clearly marked on the ticket we kindly asked if we can talk to Iberia customer service regarding this. And that is when we were outraged by their customer service. He looked into the system and just waved at us that there is nothing he can do. When presenting their ticket with meals clearly marked for both flights and the inbound flight even stating “operated by Iberia”, he said that is a mistake on the ticket (their ticket!) and there is nothing he can do. The LEVEL flight experience was very bad. The plane is cramped, staff very unpolite, no blankets and pillows are offered. Paid 10eur for 40mb of internet, the line was unactive (notified after payment of course), so did not get to use any, threw away money. Stay away from this company at all costs.",,Solo Leisure,Economy Class,Barcelona to Punta Cana,November 2017,1.0,2.0,1.0,1.0,1.0,1.0,1,no,False,Barcelona,Punta Cana,
345,C Stobart,United Kingdom,2017-11-16,5,"✅ Verified Review   London to Madrid. Iberia is the national airline of Spain and accordingly one would hope that this airline would attempt to create a positive first image of a nation famed for hospitality and good food and high standards of service. Sadly, this was not the case. On what was a very busy Saturday afternoon at Heathrow, I dropped my bag off at the BA counter shared with Iberia. This was quick and efficient. Boarding was via a rather remote part of the airport and I noted some elderly people struggling with steep stairs to reach the boarding area. As I boarded a flight a male flight attendant coughed in my face twice and made no apology. The crew with one exception were absent during the flight. What alarmed me was the robotic and insincere attempt to have a security talk. I was not impressed. Food had to be purchased and was not of a good quality at all. I was very disappointed. The aircraft was however clean and the seats comfortable. The captain only made one announcement at the end of the flight. Disembarkation was orderly. In view of the cost of the flight, I was rather disappointed.",,Solo Leisure,Economy Class,London to Madrid,November 2017,3.0,1.0,1.0,,2.0,,2,no,False,London,Madrid,
346,P Warnyk,Spain,2017-11-13,3,"✅ Verified Review   Barcelona to Madrid in domestic business class. The business class service was shockingly bad on this 1 hr 15 min flight, no real attention from the crew and it would have been better if they didn't serve any meal, rather than the poor quality cheese sandwich. First time I have seen that the business class passengers actually have a chance to upgrade their meal to buy onboard option. Buy onboard menu cards were available in Business.",A321,Solo Leisure,Business Class,Barcelona to Madrid,October 2017,2.0,1.0,1.0,,3.0,,1,no,False,Barcelona,Madrid,
347,P Warniyk,Spain,2017-11-13,3,"✅ Verified Review   Havana to Madrid. Decent cabin interior, very poor on board entertainment. I would recommend bringing your own iPad and noise cancelling head set (luckily I did), disappointing catering. If you choose the standard meal you may survive. Choosing vegetarian meal was something that I ended up far worse than I have experienced in economy class.",A330,Solo Leisure,Business Class,Havana to Madrid,November 2017,4.0,3.0,1.0,1.0,1.0,2.0,2,no,False,Havana,Madrid,
348,M Larrson,Switzerland,2017-11-12,2,"✅ Verified Review  Zurich to Quito via Madrid. Very disappointed with Iberia. I arrived 07.11.2017 at Quito, while my suitcase did not make it. Iberia promised to deliver my suitcase by 09.11.2017. When I called they told me that the suitcase was just arriving and they could not deliver it until 10.11.2017. Today in the morning I got a call from Iberia, that my suitcase will be delivered today. However, my suitcase still did not get delivered and when I call Iberia nobody would pick up the phone. I am here in Ecuador on vacation and have already lost several days waiting for my suitcase with my clothes and other important stuff in it, and Iberia does not even answer my calls. This is very bad service. I would not recommend to fly with Iberia.",,Solo Leisure,Economy Class,Zurich to Quito via Madrid,November 2017,2.0,2.0,2.0,3.0,1.0,2.0,2,no,False,Zurich,Quito,Madrid
349,R Irving,United States,2017-11-08,1,"✅ Verified Review   Iberia informed me by email that my flight was cancelled one week before my flight. When I called them, they couldn't rebook me to a different flight whether it's on Oct 31 or a day before or after. They just said I'm being refunded end of story. I had to spend more money for tickets for me and my wife not to mention the stress we had to go through. It's hard to communicate with anybody to seek redress since they have no offices in Madrid nor do they have any assistance by phone or online. Don't the carriers or the airline industry have any mechanism where ordinary passengers like us will be protected from this situation or at least be provided with some form of restitution or st least an apology or explanation for subjecting us to circumstances beyond our control and getting away with it.",,Couple Leisure,Economy Class,Biarritz to Madrid,October 2017,1.0,1.0,,,1.0,,1,no,False,Biarritz,Madrid,
350,K Marney,Greece,2017-10-26,1,"✅ Verified Review  Iberia is getting worse and worse. When I was flying to from Athens to Santiago de Compostela via Madrid there was a strike in France so the flight was cancelled. All passengers had to wait 3 hours to get a voucher and a ticket for the next day, because there were only 2-3 people working on the 6 counters that evening and were trying the help hundreds of customers. When I was flying back to Greece, I asked for a seat on the window or the aisle (I was the 3rd person to check-in that morning) and they asked me for 7 euro to change the seat they had given me 30 seconds ago, ""new company policy"". 7 euros to change from aisle to window. The company is not offering not even a glass of water anymore and they are seriously getting worse and worse in their customer service, when at the same time their tickets are not as cheap as other airline companies, from which you get what you pay for. I would advise to stay away from Iberia.",,Couple Leisure,Economy Class,Santiago de Compostela to Athens via Madrid,October 2017,1.0,1.0,1.0,1.0,2.0,1.0,1,no,False,Santiago de Compostela,Athens,Madrid
351,A Leso,Israel,2017-10-26,1,✅ Verified Review   Madrid to Tenerife.  Overbooking on many seats. Rude customer service who doesn't care about anything. They don't serve water on a 3 hours flight. Online reservation doesn't work properly and when we wanted to change our ticket date we had to pay extra 30 Euro for each passenger in phone customer service. ,,Couple Leisure,Economy Class,Madrid to Tenerife,October 2017,1.0,1.0,1.0,3.0,1.0,,1,no,False,Madrid,Tenerife,
352,F Galleine,South Africa,2017-10-09,1,✅ Verified Review   Marseille to Johannesburg via Madrid. Wheelchair assistance was requested and confirmed for an elderly member of our party with a broken leg. At Marseille airport we were told that Iberia did not inform the airport of our request. We had to use a luggage trolley as a wheelchair. Our flight was delayed for 7 hours at Madrid without explanation or special transport arrangement for the wheelchair. We use Uber at our own expense. The hotel provided by Iberia also was not wheelchair friendly. During our flight to Johannsburg we had to help ourself with drinks and snacks between 8:00 and 15:00. On arrival in JHB we were not assited to exit the plane and had to look for wheelchair assistance ourself while the air stewards were just standing around or packing their own bags.,,Family Leisure,Economy Class,Marseille to Johannesburg via Madrid,October 2017,2.0,1.0,1.0,5.0,1.0,,2,no,False,Marseille,Johannesburg,Madrid
353,Mohd Khushairi,Austria,2017-09-12,1,"✅ Verified Review  Booked a return ticket from Vienna to Madrid (flew on the 2nd Sept. and returned on the 6th September 2017). This was my first and probably the last time I flew with Iberia. It is such an embarrassment for a premium airline to actually not providing any drinks, even more snack without charging the passengers for flights below 6 hours. The flight took about 3 hours of duration and I was extremely shocked to find out that their policy is like budget airlines who will charge you for refreshment onboard the flight. It's absolutely cruel, at least they could have served drinks free of charge. The ticket price is of other premium airlines and I would expect them to have a certain standards in terms of service onboard. The seats were uncomfortable plus the legroom was extremely tight and you could hardly move your legs at all. Please avoid this airlines at any cost. I would highly advise not to fly with this airline.",A320,Couple Leisure,Economy Class,Vienna to Madrid,September 2017,1.0,1.0,,,2.0,,1,no,False,Vienna,Madrid,
354,A Morton,United Kingdom,2017-09-02,2,✅ Verified Review   I always fly with Iberia when ever I am traveling to Melilla from Malaga. I was made to pay extra 60 euros to change the name that I always use as per normal. I showed my passport with my photograph as a proof of ID. I filled my details as normal online but that was not good enough. Apparently I used my surname first. This is just another way of making extra money of the customers who have already paid top price for very little value. Extremely disappointed with the service. ,,Family Leisure,Premium Economy,Malaga to Melilla,July 2017,1.0,2.0,,,1.0,,1,no,False,Malaga,Melilla,
355,J Pakanorn,United Kingdom,2017-09-01,1,"✅ Verified Review   London to Valencia return via Madrid (out in economy, return in business), return with minimum connection time (1 hour). LHR-MAD flight was mediocre and the attitude of the crew left a lot to be desired, particularly their attitude to safety. MAD-VLC was delayed by 30 minutes with no information given (at one point, gate stuff packed up and left) which meant we arrived too late for our car hire. Inbound VLC-MAD flight was delayed due to weather, and later air traffic control. When enquiring about our connection, the gate staff at VLC refused to do anything and informed that everything had to be done in Madrid. We called the helpline and were told that nothing can be done to rebook onto a later flight either. VLC-MAD in Business Class had no service, the seat-belt sign was left switched on for the whole flight. With the seats on the CRJ 1000 being the same as economy there was no point paying extra. Upon landing in Madrid, nobody was there to meet our flight. We approached the customer service agent in the T4S lounge and were told they could find no seat for us (economy or business) until the next day. We found seats on Iberia Express but the agents maintained that they could see no availability. We then had no choice but to pay for the seats on Iberia Express in cash just to come home that day and throw away our business class Iberia flight home which we had missed. We were told when we called the call centre that the back office would have arranged us a new flight already knowing we'd miss our connection - obviously, this wasn't the case.  We made it in time for the MAD-LHR flight, but because assistance was not given upon landin- we did not make it in time to the plane. ",,Couple Leisure,Economy Class,London to Valencia via Madrid,August 2017,3.0,1.0,,,1.0,,1,no,False,London,Valencia,Madrid
356,Matteo Bertoni,Italy,2017-08-23,8,"✅ Verified Review   Milan - Madrid - Havana - Madrid - Milan in economy. Their product is OK, Airbus 330-200 brand new and super silent. On board staff service efficient and polite, food quality good but trays are realy too small. Ground handling in LIN was a mess very slow but in HAV very fast from check-in to air side within 2 mins. Connection in Madrid between T4 / T4S was smooth.",,Solo Leisure,Economy Class,Milan to Havana via Madrid,August 2017,4.0,4.0,4.0,3.0,3.0,3.0,4,yes,False,Milan,Havana,Madrid
357,Kristian Andersen,Denmark,2017-08-05,1,✅ Verified Review   Panama City to Hamburg via Madrid. Within three weeks my girlfriend and I experienced that Iberia personel were not able to seat us next to each other on three out of four flights despite us emphasizing this wish during check in. Despite our early check in they would even charge us afterwards to change the seating and told us that it was possible to be seated next to each other if we just paid the charge. Furthermore the service was bad - personel did not seem to care much about the passengers.  You have to take a flight for more than 6 hours to get anything to eat or drink (we did not get anything for our three hour flight). For our more than 10 hour flights we barely got enough food due to two small servings. The seats were small and it was difficult to sit next to each other. The entertainment touch screen that did not really to react when touched and the movies were outdated.  Would not recommend using Iberia.,,Couple Leisure,Economy Class,Panama City to Hamburg via Madrid,August 2017,1.0,1.0,1.0,1.0,1.0,,1,no,False,Panama City,Hamburg,Madrid
358,B Larcella,United Kingdom,2017-08-01,1,"✅ Verified Review   Madrid to London. I fly around 4 times a year to Spain from London and I usually take BA but sometimes Iberia operates BA flights. From my experience they are usually late and try to rush to arrive just on time. On my last trip, we arrived to London to find out that around 10 people were missing the luggage. I had some food in the luggage which went bad but that was the minor issue. I had to take a trip to Mexico 24 hours after this trip and they couldn't locate the bag. They do not have line managers in their phone service so don't try to ask for one. I asked for the phone to contact the courier company who was supposed to take my bag to my house and their reply was ""we do not work with phone numbers"". They were reading to me literally what I could read on the World tracer website to hurry up and hanging the phone as soon as possible. A really distressful and frustrating experience for holidays. If you can, stay away from Iberia! Worst customer service.",,Couple Leisure,Economy Class,Madrid to London,July 2017,3.0,2.0,1.0,1.0,1.0,1.0,2,no,False,Madrid,London,
359,Branden Judd,United States,2017-07-28,1,"✅ Verified Review   This airline was a nightmare. Flew Madrid to Boston. Picked my seats 8 months ahead of time only to get there early and be told I couldn't sit next to my fiance who I had just engaged while overseas. Afterwards they stopped me on my way to the plane and literattly ripped my carry on out of my hand on the gate ramp and demanded it be checked even though a ton of other people were bringing their bags on and mine was small. On the plane there was a lot of overhead space. I had my benadryl for flight help and much more in my carry on that was important. AC was terrible and the plan was hot, amd it was a 7 hour flight. Supposed to be comfortable! I'll never fly this again. My ticket was supposed to be American, got switched to this terrible airline. ",,Couple Leisure,Economy Class,Madrid to Boston,July 2017,2.0,1.0,2.0,3.0,1.0,2.0,3,no,False,Madrid,Boston,
360,E Kitsos,United States,2017-07-27,2,"✅ Verified Review   Paid $37 extra to pick my seat when I bought my ticket to fly from Miami to Madrid. When I went online to check in for my flight the day prior to the flight, they had changed the plane and my seat no longer existed. When I called customer service, they said I had to pay another $37 and pick a new seat. I was told that when I got back from my trip, to call back and they would refund me for the original seat. I did exactly what they said. The first time I called customer service, they Iberian Representative said he could not find 2 seats, just one, so he could not refund me. I asked to speak to his manager. I was placed on hold for 20 minutes and eventually hung up on. I called back the customer service number later in the day and a women answered. She told me I had to file a claim on the website. I explained to here that I was told we could do this over the phone. She was not helpful or sympathetic. I do not understand that because the airline changed the plane which messed up my seating, why I have to waste my time jumping throw hoops to get my money back. The plane seats are super uncomfortable (9 hour flight) and the food on the plane was pretty awful. So overall - terrible experience.",,Couple Leisure,Economy Class,Miami to Madrid,July 2017,1.0,2.0,1.0,4.0,4.0,,1,no,False,Miami,Madrid,
361,M Lustam,United Kingdom,2017-07-14,1,"✅ Verified Review   London to Almeria via Madrid. My flights were amended 3 times before my trip. I resorted to changing my return flight from Almeria to Madrid because of the final time change. I also then had to change my ongoing train from the UK airport to home because of the time factor. When I arrived at Heathrow, the BA check-in assistant said there was not enough time between my Heathrow to Madrid and Madrid to Almeria flights for my luggage to be transferred. She said Iberia are always doing this. Her superior told her that the luggage could only be booked to Madrid and that I would have to sort the problem out there. Iberia do not have a desk at Heathrow. The assistant printed out boarding cards for both outgoing flights. I would have to collect my luggage at Madrid and check it in again. At the boarding gate an assistant checked my details and insisted that I’d booked the flights separately. I disagreed. I later checked this online: I had one booking reference; therefore I had not booked them separately. Iberia never acknowledged this. I spoke to a flight attendant on-board. He said this had not happened before. He said that the assistant at check-in should have booked my luggage to go all the way to Almeria. He said ‘BA are always doing this’, contradicting his earlier comment. A Heathrow member of staff said she would make a note of what had happened. On landing at Madrid, I ran to Enquiries to be told to go straight to the gate and make a claim for the luggage at Almeria. No one had told me this previously. I am 61 years old and had to run the length of the airport to board my plane by the skin of my teeth. On arriving at Almeria, I made my claim. Again I was told my luggage should have been booked right through! I eventually got my luggage the next evening. In a reply to my email to Iberia, they asked for various details as if I was making a claim for 'lost' luggage. Iberia also gave me some platitudes regarding airport policies on change of flight times. They had misunderstood some of the main points of my email: to make Iberia aware of the complete shambles of booking my flights, particularly with not enough time allocated between connecting flights and little or no coordination with BA, whom I dealt with during check in at Heathrow. In their last email to me, Iberia said 'As long as you have confirmed connecting tickets which comply with the minimum times we can usually offer you the possibility of getting your boarding cards and checking in your luggage through to the final destination'. When I booked the tickets for my flight, I expected Iberia to confirm 'connecting tickets which comply with the minimum times'. They indicated that the onus was on me. I strongly disagree. In fact, I spoke at length with BA Customer Services who said that if I tried to book a flight online with them, their website would not permit such a booking with such a short connecting time between flights! I feel that they tried to fob me off by deflecting my criticisms and complaints. I do not intend to fly with this company again.",,Solo Leisure,Economy Class,London to Almeria via Madrid,May 2017,3.0,1.0,,,1.0,,1,no,False,London,Almeria,Madrid
362,Javier Bacallado,United States,2017-06-23,10,"✅ Verified Review   Madrid to New York JFK. Iberia is doing a real good job on the business user. Check at Madrid was very fast. Fast track in less than a minute. Lounge is great. The only issue, still don't know how to deal with the boarding. People around the gate, it's a bit messy. Once on board, FA's are better than ever, serving with a smile, and around all flight. Really comfy seats, all with direct aisle access. Pre-drinks served, bar was great, and food very tasty and with a mediterranean look. IFE very efficient, and overall experience of the service onboard was perfect. On time departure/arrival, and I was on a cab 20 min short after my arrival at JFK, impressive.",A340-600,Business,Business Class,Madrid to New York JFK,June 2017,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,False,Madrid,New York JFK,
363,Ash Harris,Australia,2017-06-14,2,"✅ Verified Review  Iberia staff are rude and unwelcoming. I entered the lounge for my Madrid to Rome flight as I have with other airlines on 100s of occassions with a flying partner and was told the offer only extended to myself. I left and checked the website and returned as the rules say with partner, the same attendant said ""I Know the rules"" so I asked for a supervisor who read the rules and said I could enter with a partner to which I said ""No, thank you"", why would I want to expose myself to further rudeness and poor attitude. The onboard staff are pleasant however, ground crew rude and unhelpful.",,Couple Leisure,Economy Class,Madrid to Rome,June 2017,3.0,4.0,1.0,1.0,1.0,1.0,3,no,False,Madrid,Rome,
364,C Kitson,Hong Kong,2017-06-13,5,"✅ Verified Review  The Iberia check in in Orly was efficient although the check in agent did ask me to change my seat on the plane instead her doing it - I guess she couldn't be bothered so early in the morning. The breakfast they served from Paris to Madrid or anywhere in Europe has not been changed for the past few years - packet of fruit, yogurt drink, a biscotti, a croissant and eggs with tomato sauce. Transit in Madrid was quick and easy but lounge in T4S in the morning was full and crowded. The mid range A319 on the way to Tel Aviv had dedicated business class seats but clearly the cabin is dated and seats are well worn. Choose row 2DF for the extra legroom. Cabin crew were friendly, helpful and present on both flights and they were extremely apologetic for the malfunctioning handheld entertainment device. Turned out all the machines they had on board were not charged on the ground. They also gave out a laughable amenity kit for the 5 hour flight.",A320 / A319,Business,Business Class,Paris to Tel Aviv via Madrid,June 2017,2.0,4.0,2.0,1.0,2.0,,2,yes,False,Paris,Tel Aviv,Madrid
365,M Kraft,Switzerland,2017-06-09,2,"✅ Verified Review   Santiago de Compostela to Zurich via Madrid. From Madrid to Zurich I was the only business class passenger. They forgot to load the dinner, and my meal consisted of salad, a roll and some nuts. Far away from what Iberia calls ""a dinner that will surpass your expectations"" on their website. After the flight, I contacted their customer service - and this is the main reason, why I publish a review here. You wait for weeks to get an answer and when it finally arrives, it consists of prewritten modules and a lot of marketing slang, but no real regret and certainly no compensation.",A320 / A321,Solo Leisure,Business Class,Santiago de Compostela to Zurich via Madrid,May 2017,3.0,2.0,1.0,,1.0,,2,no,False,Santiago de Compostela,Zurich,Madrid
366,Manuel Vieira,United Kingdom,2017-05-28,1,"✅ Verified Review   Porto to London via Madrid with Iberia this week after many years without using them and not impressed. Both flights were delayed, first flight over 40 min late, on arrival to Madrid T4 had to run to board my connecting flight on time. After an on time boarding for the flight to Heathrow we stayed inside the plane over 1h before move away for take off without any information. The result was a late arrival at Heathrow and I missed my connection to Aberdeen with BA. Service is paid for.",CRJ1000 / A340,Solo Leisure,Economy Class,Porto to London via Madrid,May 2017,1.0,1.0,1.0,,1.0,,1,no,False,Porto,London,Madrid
367,D Dranero,Spain,2017-05-15,10,"✅ Verified Review   Flew Iberia from Madrid to Athens. Very good punctuality, we arrived 20 minutes before the scheduled time. The staff were nice and friendly. The space between seats is spectacular. The captain informed us about the route that we were going to do and some points that could be observed from the windows.",A320,Solo Leisure,Economy Class,Madrid to Athens,April 2017,5.0,5.0,3.0,,5.0,,4,yes,False,Madrid,Athens,
368,C Sanchez,Portugal,2017-05-01,7,"✅ Verified Review  Boston to Bucharest via Madrid with Iberia. We had a nice flight from BOS to MAD. It was obvious the difference between long haul and short haul on this airline. Food very good and entertainment system with updated films and very easy to operate. Cabin crew was the worst; they should be more nice and helpful. I was waiting for more then ten minutes after calling attendant when I decided to get up so I could get water for my kid - they were talking and reading magazines in the back of the plane. Ckeck-in staff was also untrained or unfriendly. I asked for seats with more space and leg room that airlines usually keep for families, but first they told me they were occupied and less than a minute after, they said it was $32 per seat. In the end, these seats were vacant, and families were travelling with less space - it just seems they tell you the anwser that will give them less trouble.",A330,Family Leisure,Economy Class,Boston to Bucharest via Madrid,April 2017,4.0,2.0,4.0,4.0,2.0,,4,yes,False,Boston,Bucharest,Madrid
369,Sergio Carges,Portugal,2017-04-29,1,"✅ Verified Review   Porto to London via Madrid. When we got to the airport they told there was problem with our tickets. I called my travel agency, and after more than 2hours Iberia admited a mistake. We lost the first flight to Madrid just because of a small system error. Iberia refused to pay for the best option for us, and we had to accept the option of flying late. When we got to madrid (almost 11pm) we head to iberia costumer service and they refuse to pay or assist us in finding a hotel. I had to pay for everything, taxi, hotel and food! In the morning, we head to airport and the flight was 45mins late. No food or water was included in ticket. I never found staff so unfriendly.",,Family Leisure,Economy Class,OPO to LHR via MAD,April 2017,2.0,3.0,,,1.0,,1,no,False,OPO,LHR,MAD
370,Carlos Gasco,Spain,2017-04-28,9,"✅ Verified Review   Madrid to Buenos Aires return, a 13 hour long flight. Excellent service, attentive, friendly. Brand new aircraft. Confortable seats. Departure right on time. Arrival 30 minutes before schedule. Quite, smooth flight. Better than average inflight entertainment, both hardware and selection. Nice touchscreen. Food and drink was just OK, however. Great price. We travelled with our 2 kids (8 and 7), and they loved it, and crew was particularly friendly to them. By far better than most European airlines. Seems that Iberia has undestood that the client wants service and value for money. And they deliver. ",A330,Family Leisure,Economy Class,Madrid to Buenos Aires,April 2017,4.0,5.0,2.0,5.0,4.0,3.0,5,yes,False,Madrid,Buenos Aires,
371,Charles Atienza,Philippines,2017-04-20,1,"✅ Verified Review   Ibiza to Madrid via Valencia. April 17, 2017, at 4:30 PM our chauffeur service from the hotel took us to Ibiza Airport. We got to the airport at 4:45pm and went to the Iberia's One World/Business Class check-in counter for us to get on the flight to Madrid via IB 8027. We told the staff that we have a subsequent connection to Manila via Doha from Madrid. For some bizarre twist of fate, we were placed on waitlist despite having confirmed seats. We were told that since we have a Ruby Status on OneWorld, we would get prioritized as the flight was overbooked and that there will be passengers who would not show up. After security checks clearance, we read on the flight info monitor where our boarding gate was. We whiled away the time at the lounge and at the same time, checking if the boarding commenced, until it started at 5:40pm. Boarding was late by 10 minutes. So we had to approach the check in staff of Iberia and informed her of the situation. She just nonchalantly made us wait on the side until boarding was done. When the last passenger came, we approached her again only to be told that the we could not be accommodated on the flight despite having international connection to Manila via Doha on Qatar Airways (Business Class). We were then instructed to go back to the check in counter in order for them to resolve our case. We were not even guided or escorted on how we were supposed to get back considering all our bags were checked. So off we went. When we reached the counter, the Supervisor was there. She placed us on a flight IB 8437 to Valencia and subsequently on IB 8027 from Valencia to Madrid. She asked where our luggage where and we told her that they were checked in. She said you have to get it from the belt. So my partner had to run back to the arrival area and make his way inside the luggage carousel to get the backs to be re-checked in. I then asked her if we'll make it in time for our flight. She only answered by telling us that we would be arriving in Madrid at 10pm and that we'll have to get our bags and run to Qatar Airways' check in counter. We were told also to show our null boarding pass from Ibiza-Madrid either in Valencia or Madrid in order to get compensated from being bumped off. We were left with no choice but to take it as there were no other options. When we get to the boarding gate for our flight to Valencia, we noticed that our boarding passes for the Valencia-Madrid leg bore the same name (Atienza) although with different seat assignments. We again approached the same Iberia boarding staff regarding this and told us to inform Iberia boarding staff that it was their fault and that we should be let on the flight. We took the flight IB 8437 operated by Air Nostrum to Valencia which took 35 minutes. We deplaned and went to the boarding gate for our Valencia-Madrid leg on IB 8027 and begged for the staff their to get in touch with Qatar Airways as it was not our fault to get bumped off and for them to wait for us since we were flying in Business Class. All we got was the staff's word that she would call but whether or not she did, there was no way for us to know. We were also given a proof for us to get compensated for being bumped off our Ibiza to Madrid flight indicating a minimum compensation of €125/passenger. IB 8027 flight was delayed. It was totally a race against time. We boarded the flight and touched down half past 9pm. And to our bewilderment, we deplaned at a far flung gate.",,Couple Leisure,Economy Class,Ibiza to Madrid via Valencia,April 2017,1.0,1.0,,,1.0,,1,no,False,Ibiza,Madrid,Valencia
372,J Peng,Romania,2017-04-12,7,"✅ Verified Review   Madrid to Mexico City. Flight in business class after using the system of Iberia with the minimum bet (500 €) to upgrade from economy. Comfortable seats, complete reclining, individual space due to alternative design of seats spacing. Crew was polite but not friendly, they did their job and no more. Free wifi was a joke, only 4 Mb were free, for further connection huge prices. Food was not good. They had instead, a wide selection of Spanish wines, which were super ok. Flight delayed for about 1 hour. Big personal tv screen with many new movies.",A340-600,Couple Leisure,Business Class,Madrid to Mexico City,March 2017,5.0,3.0,3.0,5.0,5.0,1.0,4,yes,False,Madrid,Mexico City,
373,Ivan Sterza,Italy,2017-04-04,5,"✅ Verified Review   Madrid to Lima. Quite a lousy experience on an old A340-600 (the age was very much visible in the toilets). Seats are the like of Alitalia business class but seem narrower so it's more difficult to sleep, although fully flat. Touch screen was very slow and I ended up using the remote touch screen to get things done. Crew were very attentive - and that's the big plus of this flight - but food quite tasteless (my fish was overcooked and the yoghurt tart was stone-heavy), wine ok but nothing special. I was expecting something more in terms of soft product, got a bit disappointed. A nice touch was a 4MBvoucher for the wi-fi, which is nothing if you want to download stuff or even check your mail, but allowed me to whatsapp for an hour or so (no files sent, obviously).",A340-600,Business,Business Class,Madrid to Lima,April 2017,4.0,4.0,2.0,3.0,3.0,3.0,3,no,False,Madrid,Lima,
374,Jochen Horstmann,Germany,2017-03-23,2,"✅ Verified Review   Flew Iberia from Hamburg to Madrid. The seat row spacing was so tight that I could not sit down properly. The crew saw this and re-seated me. So great crew but due to the seat row spacing, never again. Both flights the same disaster. Any of you who are taller than 190cm should not book Iberia short haul. Cannot judge on long haul.
",,Business,Economy Class,Hamburg to Madrid,March 2017,1.0,3.0,,,3.0,,1,no,False,Hamburg,Madrid,
375,L Pearce,United States,2017-03-16,3,"✅ Verified Review   While Iberia is known to deliver a decent, if not stellar, service in Business Class (with the exception of the shameful Iberia Express brand which should be all Economy), there is a very serious problem with its checking agents in Paris Orly (Iberia Staff? Vueling? IAG? Outside contractor?) who possibly deliver the worst service in the Industry. These agents are quite brazen about doing as little as possible with the worst professional attitude, and they seem completely unsupervised. The Iberia rule is to open check-in 2.30 hours before departure time. Check-in seldom opens more than 2 hours ahead of time, with no agent to be seen before. It creates long lines including in the Priority line where the criteria is not enforced. This invariably results in chaos and altercations, handled by the staff in a tone more adaptd to women guards in female prisons. If in addition the check in banks stop rolling and accepting checked bags (frequent and not Iberia's fault), they continue accepting passengers, printing tags and leaving them loose for future attachment to heaps of baggage just left there, which must result in horribly misdirected luggage in large quantities. In other words, these agents need supervision, and training both in operations and addressing passengers. Obviously they get none whatsoever.

",A320,Solo Leisure,Business Class,Paris Orly to Madrid,March 2017,3.0,4.0,2.0,,1.0,,3,no,False,Paris Orly,Madrid,
376,F Anderson,United Kingdom,2017-03-01,9,✅ Verified Review  London to Bogota via Madrid with Iberia. This was an absolute delight. It started with a very good experience in the British Airways business Lounge as this was a code share flight. We flew after 8 PM from Gatwick to Madrid and after changing terminaI was able to go in the Iberia business Lounge which was deserted and use a bed in the relaxing area and successfully slept all night. Woke and havd a complimentary shower and shave and then a good breakfast before my flight from Madrid to Bogotá at noon. The business class seats all laid out very well and all seats are accessible without clambering over any other people. There are various airlines that if you get stuck by the window or in the middle and the other person puts their bed down then you've got no choice but to try and climb across them. All very poor but certainly not with Iberia. The staff attention was good and so were the meals. It seems that the Spanish still take the service sector as a career rather than a reluctant top up job like they might in the UK. There are still a sense of pride by working with an airline. On the return sector everything was equally as good and I think I slept for nearly 8 hours. I really didn't want to get off the plane. I have travelled numerous times on different business airlines and I must say this was amongst the best. I now I want to go again.,,Business,Business Class,London to Bogota via Madrid,February 2017,5.0,5.0,4.0,4.0,4.0,4.0,4,yes,False,London,Bogota,Madrid
377,Tony Spitale,Switzerland,2017-02-27,6,"✅ Verified Review   Zürich to Palma de Mallorca via Madrid. The first leg of my trip to the Island of Mallorca was a rather underwhelming experience. The seats were worn, the cabin filthy and some parts of the cabin interior were loose and needed a fix. The temperature onboard was far too warm - maybe a trick by the crew to push the inflight-sale of drinks? On the positive side, the flight was full and the crew happily helped me to find a space for my cabin luggage as I was among the last passengers to board. Another big plus was the fact that the aircraft was pushed back from the stand on the clock and touched down in Barajas 20 minutes before schedulded arrival. The second leg to Palma on Iberia Express, a couple of hours later, was a much better experience. The aircraft interior looked clean and fresh and so did the cheerful all-female cabin crew. I especially liked their colourful uniforms. Once again the flight left on time and touched down a couple of minutes before schedulded arrival. Happy smiles and warm ""bye-byes"" to the leaving passengers at the aircraft door. I won't hesitate to fly with them again.",A320,Solo Leisure,Economy Class,Zürich to Palma via Madrid,February 2017,3.0,4.0,,,4.0,,3,yes,False,Zürich,Palma,Madrid
