,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport,sentiment analysis,sentiment analysis scores,lemmatized reviews
304,S Keeler,United States,2018-06-19,1,"Boston to Barcelona via Madrid. We took a flight from Boston to Madrid on 6/7/2018. Our flight was approximately 20-30 minutes late to leave from Boston. Our suggested layover from Madrid to Barcelona was approximately 1 hour. This hour layover is the flight route they suggest online while booking, we booked a round trip back to Boston on 6/18. Due to the long customs line and security over 20% of the passengers missed their next flight, we ran (not walked) through the airport. By the time we made it to the gate the airplane was closed, we and 25+ people missed the flight. My husband and I had reservations in Barcelona later that day with a prepaid group. We called Iberia to request another flight, they couldn’t guarantee us to be on a flight until the next day, it is 8:00 am at this time. The customer service rep we spoke to suggested we book a flight on Vueling, their partner airline. We did this for $300 without complaint, while not being refunded for the flight from Madrid to Barcelona. The flight to Madrid is an hour and a half. Fast forward to 6/17, we are checking in for our flight from Granada to Barcelona. We are informed at the gate that our tickets have been canceled and we will not be receiving a refund because we missed our flight from Madrid to Barcelona 9 days prior. Now we had to go book with another airline, in another country. We had to pay double the price we should have, still without a refund.",,Couple Leisure,Economy Class,Boston to Barcelona via Madrid,June 2018,1.0,3.0,3.0,3.0,1.0,3.0,1,no,True,Boston,Barcelona,Madrid,Negative,-0.1808,  boston barcelona via madrid take boston madrid approximately minute late leave boston suggest layover madrid barcelona approximately 1 hour hour layover route suggest online booking book round trip back boston due long custom line security 20 passenger miss next ran walk airport time make gate airplane close people missed husband reservation barcelona later day prepay group call iberia request another guarantee us next day time customer service rep speak suggest book vueling partner 300 without complaint refund madrid barcelona madrid hour half fast forward check granada barcelona inform gate ticket cancel receive refund miss madrid barcelona 9 day prior go book another another country pay double price still without refund
305,A Khameni,United States,2018-06-19,1,"Boston to San Sebastian via Madrid. We as family flown out of Boston to go to a wedding in San Sebastian. We were supposed to have more than 1.5 hours time in Madrid for our connection. Plane was delayed by almost an hour in Boston. I had asked the ticket agency and they had said not to worry they will put us on the next flight. When we arrived in Madrid, we still had about an hour. The customs lines were long and we asked Iberia for help, they said get back to the line. Needless to us we missed the connecting flight. When we went to the agent to book the next flight, they asked us to pay - we had to ask for a supervisor to clear that it was their fault for delaying. On the next flight they could only take two people from our party with the suitcase. They didn't take the suitcase. They put us on priority waitlist for the next flight.  Needless to say they assigned us to an 8 o'clock flight. Once we were boarding, they took us off and said the flight was cancelled. We ended up in a hotel to fly out the next morning and missed the first part of wedding and one night of the hotel which was prepaid. The luggage still didn't come with us. It was delivered two days after the wedding. The staff at Iberia were rude and untruthful.  Every time I complained, they asked me to fill out a complaint form.",,Family Leisure,Economy Class,Boston to San Sebastian via Madrid,June 2018,1.0,2.0,2.0,4.0,1.0,4.0,1,no,True,Boston,San Sebastian,Madrid,Negative,-0.91,  boston san sebastian via madrid family fly boston go wed san sebastian suppose hour time madrid connection delay almost hour boston ask ticket agency say worry put us next arrive madrid still hour custom line long ask iberia help say get back line needless us miss connect go agent book next ask us pay ask supervisor clear fault delay next take two people party suitcase take suitcase put us priority waitlist next needless say assign us 8 board take us say cancel end hotel fly next morning miss first part wed one night hotel prepaid luggage still come us deliver two day wed staff iberia rude untruthful every time complain ask fill complaint form
306,K Simons,United States,2018-06-14,8,"Santiago de Compostela to New York via Madrid. Flew from Santiago de Compostela on Iberia Express to Madrid yesterday to connect to our Iberia flight to New York. I can see why Iberia Express gets its 'most punctual airline' reputation. Boarding was swift, very organized and we departed about 5mins ahead of schedule. On board, sadly there wasn't much to say except the legroom was very tight and even a coffee had to be paid for. The crew seemed pleasant and helpful. I was however, not able to connect to the advertised free streaming entertainment at all. Not a huge deal breaker as it was a short flight. I had decided to take up an email offer to upgrade my next sector to New York and was so glad I did. Having priority boarding as a part of it was a huge plus on this maxed out A340-600. I loved the Premium Economy seat with the extra recline and legroom was great. It's a fresh, relatively small, more private cabin than the wild expanse of regular economy. The larger, responsive, IFE screen worked well and had just enough options to keep me occupied for 7 hours. The very slightly upgraded meal (main served in a china dish) was fairly decent thought it took quite a while after take off before it was served. There was no bar service before this. The crew were warm and pleasant though and seemed to be constantly working. We sat in row 15 which is only slightly ahead of the galley, so could hear everything and the light from the galley was distracting at times. The pre-arrival snack of a boxed sandwich was fine and we arrived only slightly late into JFK. All in all, I'd recommend Iberia's Premium Economy if you do get an email offer to upgrade. Very comfortable seat, more personalized service and priority boarding made the decision easy for me.",A340-600 / A320,Couple Leisure,Premium Economy,Santiago de Compostela to New York via Madrid,June 2018,4.0,4.0,4.0,4.0,4.0,,4,yes,True,Santiago de Compostela,New York,Madrid,Positive,0.9915,  santiago de compostela new york via madrid fly santiago de compostela iberia express madrid yesterday connect iberia new york see iberia express get punctual reputation board swift organize depart 5mins ahead schedule board sadly much say except legroom tight coffee pay crew seem pleasant helpful however able connect advertise free stream entertainment huge deal breaker short decide take email offer upgrade next sector new york glad priority board part huge plus maxed loved premium economy seat extra recline legroom great fresh relatively small private cabin wild expanse regular economy large responsive ife screen work well enough option keep occupy 7 hour slightly upgrade meal main serve china dish fairly decent thought take quite take serve bar service crew warm pleasant though seem constantly work sit row 15 slightly ahead galley hear everything light galley distract time snack box sandwich fine arrive slightly late jfk recommend iberia premium economy get email offer upgrade comfortable seat personalized service priority board make decision easy
307,D Martin,Spain,2018-06-06,6,"Flew Iberia from Quito to Madrid. The aircraft was clean and modern. The main course of the dinner was dry and the bread was stale, but the red wine was good, plus we were given real cutlery and not plastic. I would have preferred them to come around with more drinks—I think they only came through once. The breakfast was good but everything was sweet, no savoury option. Flight attendants were friendly, efficient and competent. My biggest complaint is that the in-flight entertainment system was broken for the entire 10-hour flight—luckily I had plenty of books but I would have preferred a couple of movies to pass the time. I really think they should have made sure this was working beforehand. To be fair, they did credit me with Avios points when I complained.",,Solo Leisure,Economy Class,Quito to Madrid,May 2018,3.0,4.0,3.0,1.0,4.0,,3,yes,True,Quito,Madrid,,Positive,0.9651,  flew iberia quito madrid clean modern main course dinner dry bread stale red wine good plus give real cutlery plastic prefer come around think come breakfast good everything sweet savoury option attendant friendly efficient competent big complaint entertainment system broken entire plenty book preferred couple movie pass time really think make sure working beforehand fair credit avios point complain
308,Frederik Weber,Germany,2018-06-03,1,"Ibiza to Frankfurt via Madrid. Irresponsible madness Journey from Ibiza to Frankfurt, scheduled for 2018-06-01, stopover at Madrid. Flight  from Ibiza was cancelled due to ""technical reasons"" 2 hours after estimated departure. We had to wait 7 hours in a queue afterwards to get new tickets. Iberia staff only assigned 1 employee to handle reticketing. The main counter was not seated at all which lead to major confusion. Iberia finally booked a hotel. The new flight, operated by Vueling was delayed, so we did not reach the Iberia flight to Frankfurt. We arrived on the minute of boarding but Iberia's pilot refused to re-open the door. He stayed at the gate for another 30 minutes and the Iberia flight took off without us. We had to get another new flight with Lufthansa to return to Frankfurt. ",,Couple Leisure,Economy Class,Ibiza to Frankfurt via Madrid,June 2018,,,,,1.0,,1,no,True,Ibiza,Frankfurt,Madrid,Negative,-0.9134,  ibiza frankfurt via madrid irresponsible madness journey ibiza frankfurt schedule stopover madrid ibiza cancel due technical reason 2 hour estimate departure wait 7 hour queue afterwards get new ticket iberia staff assign 1 employee handle reticketing main counter seat lead major confusion iberia finally book hotel new operate vueling delay reach iberia frankfurt arrive minute boarding iberia pilot refuse door stay gate another 30 minute iberia take without us get another new lufthansa return frankfurt
309,Ika Putri,Germany,2018-05-29,5,"Faro to Frankfurt via Madrid. My first flight was operated by Air Nostrum. There was only small turbulence but they kept the seat belt sign on the whole time so that I had to wait for an hour until I landed and could use the bathroom. The landing was very rough too. Weird that the last time I had a short flight to Madrid, we had turbulence as well. The second flight was delayed for 1,5h and we were not offered any free drinks or any compensation for the 2,5h flight. Now I am waiting with half of the passengers at my destination for at least 30 min. for my luggage. I would give a 4 star because the flight was very cheap, but with the waiting, at 1 am in the morning it just cost me a lot of nerves.",,Solo Leisure,Economy Class,Faro to Frankfurt via Madrid,June 2017,1.0,2.0,,,1.0,,2,no,True,Faro,Frankfurt,Madrid,Neutral,0.34,  faro frankfurt via madrid first operate air nostrum small turbulence keep seat belt sign whole time wait hour land use bathroom land rough weird last time short madrid turbulence well second delay offer free drink compensation wait half passenger destination least 30 min luggage give 4 star cheap wait 1 morning cost lot nerve
310,T Mather,United States,2018-05-27,1,"Luton to Barcelona. Our flight was cancelled about 36 hours before we were scheduled to depart. We spent hours speaking with them and the booking agent - we unfortunately used a 3rd party booking which made the whole ordeal even more complicated. They refused to put us alternative flights which would fit our travel plans and stranded us in London for 24 hours longer than we expected. The last phone call we had with them, they hung up on us because we were requesting to speak with a supervisor. Completely ridiculous. I will make efforts to not fly Iberia again.",,Couple Leisure,Economy Class,Luton to Barcelona,May 2018,,,,,,,1,no,True,Luton,Barcelona,,Negative,-0.4927,  luton barcelona cancel 36 hour schedule depart spent hour speak book agent unfortunately use 3rd party booking make whole ordeal complicate refuse put us alternative flight fit travel plan strand us london 24 hour longer expect last phone call hang us request speak supervisor completely ridiculous make effort fly iberia
312,Maria Elena Hernandez,United States,2018-04-29,1,"Zurich to Miami via Madrid. My husband and I flew Iberia yesterday and had the worst experience ever, at the check in counter in Zurich the lady offered us to fly Swiss if everybody shows up since the fly was oversold. We accepted, but at the end we flew Iberia since the plane was not full, at this point the lead counter person cancelled our assigned double seats by the window (he didn’t mention anything to us and we find out when we got to Madrid) and they gave us the most horrible seats in the middle even dough we got to the airport before anybody else. Not enough with the frustration we haven’t received our luggage yet, they never send the luggage to the plane. We travel at least twice a year on long flies to Europe but definitely will never use Iberia again.",,Couple Leisure,Economy Class,Zurich to Miami via Madrid,April 2018,2.0,4.0,3.0,4.0,1.0,,2,no,True,Zurich,Miami,Madrid,Negative,-0.8126,  zurich miami via madrid husband fly iberia yesterday worst experience ever check counter zurich lady offer us fly swiss everybody show since fly oversold accept end flew iberia since full point lead counter person cancel assign double seat window mention anything us find got madrid give us horrible seat middle dough get airport anybody else enough frustration receive luggage yet never send luggage travel least twice year long fly europe definitely never use iberia
313,Jorge Lopez,Germany,2018-04-26,1,"I flew with my father in a wheelchair in early February from STR to SCQ via MAD with Iberia. The new wheelchair came 3 days after us extremely damaged, so that it was impossible to use this safely. On top of that, the pre-ordered and confirmed at check-in wheelchair assistance neither in MAD nor SCQ worked. To date (after more than 2 months) we have no confirmation if the damage will be reimbursed. In February, I already submitted the required documents (cost estimate from the expert, photos, invoices, etc.) to Iberia. To this day and after X-fold contact attempts, I have just said on the phone I should be patient! My patience is at the end! It's a shame like Iberia deals with people who use wheelchairs. ",,Family Leisure,Economy Class,Stuttgart to Santiago de Compostela via Madrid,February 2018,2.0,1.0,3.0,,1.0,,1,no,True,Stuttgart,Santiago de Compostela,Madrid,Negative,-0.5947,  flew father wheelchair early february str scq via mad iberia new wheelchair come 3 day us extremely damage impossible use safely top confirm wheelchair assistance neither mad scq work date 2 month confirmation damage reimburse february already submit require document cost estimate expert photo invoice etc iberia day contact attempt say phone patient patience end shame like iberia deal people use wheelchair
314,John Taylor,Spain,2018-04-26,8,Madrid to Santo Domingo. Check-in – Friendly staff and quickly passed through. Business lounge in Madrid is large but at times crowded. Good selection of beverages and snacks. Due to the early time no actual meals available. Boarding was quick although it did take some time before doors closed. Take-off was as per schedule. The A330-200 looked fairly new and the 1x2x1 business layout is good when comparing with BA. Attendants were friendly and efficient and made you feel welcome. Perhaps they could adopt other airlines policy by addressing you by name. Food was above average and the wines/spirits above average.,A330-200,Couple Leisure,Business Class,Madrid to Santo Domingo,March 2018,4.0,4.0,4.0,3.0,4.0,2.0,3,yes,True,Madrid,Santo Domingo,,Positive,0.9565,  madrid santo domingo friendly staff quickly pass business lounge madrid large time crowd good selection beverage snack due early time actual meal available board quick although take time door close per schedule look fairly new 1x2x1 business layout good comparing ba attendant friendly efficient make feel welcome perhaps adopt airline policy address name food average average
315,Rebecca Parkes,United States,2018-04-22,2,"We missed our connecting flight to Barcelona from Madrid because the Iberia representative told us the wrong gate and only had an hour layover. Then when we attempted to change to a different flight we were told we would have to book an entire new flight because we used Vueling, but we wouldn’t even be able to fly out that day so we would have to drive! So we waited 2 hrs to receive our bags only to find out they shipped them to Barcelona without us. So we drove 6 hrs to Barcelona. We get to the Barcelona airport and the bags are in Madrid. Fast forward to the next day we called and they promised the bags would be here by 9AM. Confirmed on the flight. It’s now 10:10 we are at the airport and they told us they missed the flight. I am about to go on a cruise with no clothes and it’s the fault of Iberia. ",,Couple Leisure,Economy Class,Miami to Barcelona,April 2018,2.0,3.0,2.0,4.0,1.0,,1,no,True,Miami,Barcelona,,Negative,-0.6908,  miss connect barcelona madrid iberia representative us wrong gate hour layover attempt change different book entire new use vueling able fly day drive wait 2 hr receive bag find shipped barcelona without us drive 6 hr barcelona get barcelona airport bag madrid fast forward next day call promise bag 9am confirm airport us miss go cruise clothes fault iberia
316,C Roper,United Kingdom,2018-04-17,1,"I flew with Iberia from Gatwick to Miami via Madrid. Their onboard customer service is offensive with flight attendants hostile to customers, unless you speak Spanish of course. The baggage handling is shocking, they left passengers bags at Madrid. And forget booking and paying extra to select your seat because if someone pays more, you and your partner split up for a 10 hours flight. I would not book another flight with Iberia.",A330,Couple Leisure,Economy Class,London to Miami via Madrid,April 2018,3.0,1.0,3.0,3.0,1.0,,1,no,True,London,Miami,Madrid,Negative,-0.872,  flew iberia gatwick miami via madrid onboard customer service offensive attendant hostile customer unless speak spanish course baggage handle shock left passenger bag madrid forget book pay extra select seat someone pay partner split 10 hour book another iberia
317,Richard Turnley,Dominican Republic,2018-04-06,5,"I tried to book my seats from Santo Domingo in one booking but the Iberia Reservation system showed no seats were available but when I looked at Santo Domingo to Madrid and then Madrid to London, there were plenty of seats available on the Iberia website so I made the two bookings and printed them out. At Santo Domingo airport they refused to send my luggage to London so I had to go through immigration and customs in Madrid, retrieve my bags and recheck them on to London. Although both bookings were made on the Iberia website. I am later in the year going to Hong Kong via Madrid first with Iberia and then from Madrid with Cathay and they have told me they will not send my luggage direct to Hong Kong although both are ONE World carriers and the arrival and departure are from the same terminal in Madrid. I will cancel this next flight. Once on board, the trip to Madrid, more than 8 hours, was without any breakfast, only dinner as soon as we settled in. The business class seats are ok and the service is just acceptable. My return flight from London which started with BA to Heathrow was without incident. They escalate the business class prices dramatically around Easter, double the normal price so beware",,Solo Leisure,Business Class,Santo Domingo to London via Madrid,April 2018,2.0,3.0,4.0,3.0,3.0,,3,yes,True,Santo Domingo,London,Madrid,Neutral,0.0772,  try book seat santo domingo one booking iberia reservation system show seat available look santo domingo madrid madrid london plenty seat available iberia website make two booking print santo domingo airport refuse send luggage london go immigration custom madrid retrieve bag recheck london although booking make iberia website later year go hong kong via madrid first iberia madrid cathay send luggage direct hong kong although one world carrier arrival departure terminal madrid cancel next board trip madrid 8 hour without breakfast dinner soon settle business class seat ok service acceptable return london start ba heathrow without incident escalate business class price dramatically around easter double normal price beware
318,C Johnson,United States,2018-04-06,2,"I recently flew roundtrip Miami to Barcelona on Iberia. I purchased a Premium Economy ticket and upgraded in both directions for a fee at check-in to fly in Business Class. I must say, the overall experience was terrible. From trying to ask questions via Iberia's reservation line prior to the trip - virtually no one spoke English and extremely unhelpful, to the onboard experience. In Business Class, the cabin was the most recent version with lie-flat seats but they were very uncomfortable, basic and the service by the crew was, let's say I'm kind by calling it awful. I would not ever fly Iberia again regardless of price. Not surprised they are linked by ownership to British Airways, which has gone downhill as well. So sad, very bad experience.",A330,Couple Leisure,Business Class,Barcelona to Miami via Madrid,April 2018,1.0,2.0,3.0,2.0,3.0,1.0,2,no,True,Barcelona,Miami,Madrid,Negative,-0.8271,  recently fly roundtrip miami barcelona iberia purchase premium economy ticket upgraded direction fee fly business class must say overall experience terrible try ask question via iberia reservation line prior trip virtually one speak english extremely unhelpful onboard experience business class cabin recent version seat uncomfortable basic service crew let say kind call awful ever fly iberia regardless price surprise link ownership airways go downhill well sad bad experience
319,P Cram,Switzerland,2018-03-25,1,"Madrid to Zurich. When I arrived at the airport I was told that my ticket was not valid and was asked to spend almost 30 min on the customer line to clarify the situation. The airline initially tried to blame me saying that I cancelled the flight. They eventually acknowledge their mistake, but never really apologized and issued a new ticket. Service on board and seats on par with budget airline: very small leg space and you have to pay for a snack or drink. ",,Solo Leisure,Economy Class,Zurich to Madrid,March 2018,1.0,1.0,,,2.0,,1,no,True,Zurich,Madrid,,Negative,-0.7726,  madrid zurich arrive airport ticket valid ask spend almost 30 min customer line clarify situation initially try blame say cancel eventually acknowledge mistake never really apologize issue new ticket service board seat par budget small leg space pay snack drink
320,G Paulton,Germany,2018-03-21,1,"Iberia is the worse airline if it comes to customer service. They claim to be the most punctual airline in the world, but if they are late and you miss your connecting flight because this one departs on time you are in trouble. No service at all. They even close the gate 5 minutes before you arrive and they know you are on the grounds and trying to get the connection, but because they are so punctual, no chance. If you in business you most likely experience next thing is a downgrade into Economy with no word of sorry or no attempt to try and work alternatives out. Compensation, forget it. Service in Economy with a paid Business ticket means on Iberia you have to pay eventually for drinks and food. Economy is Economy and nothing better than Ryanair. On top of all of this, and you paid for Business in the first place, they cut your Milage down to Economy too. Can it get worse? Wonder if they would deny you the Lounge access too, as you are now officially downgraded to Economy. Never again, or I pay Low Cost in the first place. Saves me anger and my budget at the end.",A321,Solo Leisure,Business Class,Frankfurt to Gran Canaria via Madrid,March 2018,1.0,1.0,1.0,,1.0,,1,no,True,Frankfurt,Gran Canaria,Madrid,Negative,-0.9485,  iberia bad come customer service claim punctual world late miss connect one departs time trouble service close gate 5 minute arrive know ground try get connection punctual chance business likely experience next thing downgrade economy word sorry attempt try work alternative compensation forget service economy pay business ticket mean iberia pay eventually drink food economy economy nothing well top paid business first place cut milage economy get bad wonder deny lounge access officially downgrade economy never pay low cost first place save anger budget end
321,K Richards,Hungary,2018-03-06,10,"Flew Iberia from Lisbon to Vienna via Madrid. Was completely satisfied, except for the fact that there was no meal at all on any of the planes. First time it has happened to me on a non-low-budget flight. Is this normal? Punctual take-off and landing. Kind and friendly on-board staff. No Problems during the booking, check-in, or flight.",A321,Business,Economy Class,Lisbon to Vienna via Madrid,March 2018,5.0,5.0,,,5.0,,5,yes,True,Lisbon,Vienna,Madrid,Positive,0.7902,  flew iberia lisbon vienna via madrid completely satisfied except fact meal plane first time happen normal punctual landing kind friendly staff problem book
322,G Lacero,United Kingdom,2018-02-27,1,"I have experienced many problems whilst flying with Iberia. Some of these were caused by external factors, and some by poor management.I can accept long delays, or even cancellations (more often than not), what I can't accept is that every time I call, they try to blame the problem on another organisation (airport, British Airways partnership, etc), and they were  rude. Just now I called to ask if there is anything they can do to help my elderly father (with terrible back pains), who's waiting for over 3 hours for a supposed delayed flight, and the customer service agent hung up me. This was the last drop, I will never book with Iberia again.",,Family Leisure,Economy Class,London to Madrid,February 2018,1.0,2.0,,,3.0,,1,no,True,London,Madrid,,Negative,-0.9493,  experience many problem whilst fly iberia cause external factor poor accept long delay cancellation often ca accept every time call try blame problem another organisation airport airways partnership etc rude call ask anything help elderly father terrible back pain wait 3 hour suppose delayed customer service agent hang last drop never book iberia
323,Robert Watson,Spain,2018-02-25,5,"Flew Havana back to Madrid. The seat is reasonable - aisle access for all seats is good and reasonable space around the seat. I'm a few inches short of six foot, and I could not lie straight and it has a very narrow area at the bottom foot area which is uncomfortable. The food was the worst I'd ever encountered in any class of travel. Basically they put economy class food on china plates. The bread was stale, main was an inedible slab of processed beef with dry rice and the dessert of fresh fruit was actually processed tinned bits. The cabin crew disappear and leave the business cabin for most of the flight. They did the same on the outward flight which was day time. Basically you have to walk around the plane to find someone to give you a drink. They don't respond to the call button. The lounge in Havana is absurd, a smokey den with processed meat and cheese left out without refrigeration. The cabin crew director blamed all this on their Cuban supply chain. Having had good food in Cuba everywhere this seems unfair to blame the Cubans, more likely cost cutting at the hands of Willy ""the slasher"" Walsh - ex CEO of BA who now runs Iberia. Would recommend use Air France or Virgin for Cuba.",A330-200 series,Solo Leisure,Business Class,Havana to Madrid,February 2018,3.0,1.0,1.0,4.0,1.0,3.0,2,no,True,Havana,Madrid,,Negative,-0.4019,  flew havana back madrid seat reasonable aisle access seat good reasonable space around seat inch short six foot lie straight narrow area bottom foot area uncomfortable food bad ever encounter class travel basically put economy class food china plate bread stale main inedible slab process beef dry rice dessert fresh fruit actually process tinned bit cabin crew disappear leave business cabin outward day time basically walk around find someone give drink respond call button lounge havana absurd smokey den process meat cheese leave without refrigeration cabin crew director blame cuban supply chain good food cuba everywhere seem unfair blame cuban likely cost cut hand willy slasher walsh ex ceo ba run iberia recommend use air france virgin cuba
324,C Huang,United Kingdom,2018-02-20,1,"London to Lima in December 2017, with a stopover in Madrid. As soon as I arrived in Lima, I was told that my baggage was delayed. They issued me a ticket, saying the baggage would arrive the day after and that I should pick it up from the airport. That would be fine - but the day after would be the only opportunity for me to pick it up in Lima, as I would travel to other places in Peru after that, for 15 days. The day after - I arrived at the airport to find the desk closed, and the Info help desk tried in vain to help us call the number stated in the directory. No answer. For the next 15 days, I would be making daily phone calls to their helpline. By the way, they only allow you to call the ""call centre"" but the people here cannot really help you - they don't know what's happening on the ground, neither can they make any decisions regarding your request. I asked them to send my baggage to Cusco where I was - call centre people said ""yes, we will leave a message for the airline to do so"". But every day i called up the luggage would still be in Lima and the call centre people kept saying ""yes we will leave the message"". This went on until my final day when i was in Lima to fly out of Peru and there, i picked up the luggage myself (after a very convoluted process at the airport in itself). Needless to say, I made a claim to Iberia for delayed baggage compensation. They issued only half the amount of what their policy says I should be entitled to, and despite my question as to why, they informed me that the case was closed without giving any reasons. In order to make a claim through my travel insurer for the additional expenses I incurred, I need a letter from Iberia stating the date they returned the luggage to me and the final amount they compensated me. But despite me sending several emails to the helpline email address requesting this, they refuse to give me that letter. This effectively prevents me from making a claim to my insurer to cover the costs incurred by me. ",,Solo Leisure,Economy Class,London to Lima via Madrid,December 2017,1.0,1.0,,,1.0,,1,no,True,London,Lima,Madrid,Positive,0.9117,  london lima december 2017 stopover madrid soon arrive lima baggage delay issue ticket say baggage arrive day pick airport fine day opportunity pick lima travel place peru 15 day day arrive airport find desk close info help desk try vain help us call number state directory answer next 15 day make daily phone call helpline way allow call call centre people really help know happen ground neither make decision regard request ask send baggage cusco call centre people say yes leave message every day call luggage still lima call centre people keep say yes leave message go final day lima fly peru pick luggage convolute process airport needle say make claim iberia delay baggage compensation issue half amount policy say entitle despite question inform case close without give reason order make claim travel insurer additional expense incur need letter iberia state date return luggage final amount compensate despite send several email helpline email address request refuse give letter effectively prevent make claim insurer cover cost incur
325,S Matisarki ,Argentina,2018-02-20,4,"I paid to select 4 seats, row 8 and 9 (two window seats and two corridor seats) when I bought my tickets. 24 hrs before my flight, I did the online check-in, and my selected seats changed to row 48 aprox. When we arrived at the airport they told us that they changed the aircraft and the rows I selected did not exist on that aircraft, because the economy cabin started from row 21, so my seats had to be changed to row 48 aprox. two corridor seats, one middle seat, and one window seat, I would never have paid such a large amount of money for those seats! I complained and demanded a refund, but they told us they couldn’t do anything, and if I wanted a refund I had to complain to Iberia’s offices in Buenos Aires, and they will only refund me the middle seat. The only Iberia aircraft that the economy cabin begins from row 21 is the A340-600. But when the plane arrived I noticed it was A330-200 that was the plane that was supposed fly! So I asked why did my seats change since the seats I selected physically existed on that plane, and they did not give us a clear answer. When I entered the plane, the distribution was as it was supposed to be, meaning that the seats I selected really existed. I am still confused with what happened to our seats, and hoping it does not happen again on the return flight (MAD-EZE). I think that this issue must be clarified and give us a compensation due to the problems caused by this involuntary change of seat. The seats were standard and the service was poor. The plane was only 1 year old, so it was in very good conditions. Be aware with this airline.",A330-200,Family Leisure,Economy Class,Buenos Aires to Madrid,February 2018,3.0,2.0,2.0,5.0,1.0,,2,no,True,Buenos Aires,Madrid,,Negative,-0.7762,  pay select 4 seat row 8 9 two window seat two corridor seat buy ticket 24 hrs online select seat change row 48 aprox arrive airport us change row select exist economy cabin start row 21 seat change row 48 aprox two corridor seat one middle seat one window seat never pay large amount money seat complain demand refund us anything want refund complain iberia office buenos aire refund middle seat iberia economy cabin begin row 21 arrive noticed suppose fly ask seat change since seat select physically exist give us clear answer enter distribution suppose mean seat select really exist still confuse happen seat hop happen return think issue must clarify give us compensation due problem cause involuntary change seat seat standard service poor 1 year old good condition aware
326,Jon Knudson,United States,2018-02-17,3,"The check in for Iberia flight 3279 on 04 Feb 2018 from Budapest to Marrakech via Madrid. During check in we were informed we could check in our cabin luggage free so we elected to check in the larger of the 2 bags which was still ""legal"" cabin size, but it would make our boarding easier. When we got to the gate, we were informed we had to gate check my wife's bag which was tiny (50x33x20) compared to many other bags people had at the gate. So we arrived at our terrible 28 inch spaced seat with only a personal briefcase and wife's pocket book. However, many of the other passengers had quite large carry on bags and in some cases had 2 large bags. All of these in ""Economy"". Of course, when we got to Marrakech, my wife's bag was still in Budapest with no flight until 06 Feb 2018. In addition, the lost baggage people in Marrakech rudely informed us we would have to come back to the airport to pick it up if it comes in. No delivery to our hotel. When we went back on 06 Feb 2018 to pick it up if it came in, the lost luggage clerk was rude and arrogant and informed me we should be grateful to him that we got it back at all.",A319 / A320,Couple Leisure,Economy Class,Budapest to Marrakech via Madrid,February 2018,1.0,4.0,,,1.0,,3,no,True,Budapest,Marrakech,Madrid,Negative,-0.802,  check iberia 3279 04 feb 2018 budapest marrakech via madrid check inform check cabin luggage free elect check large 2 bag still legal cabin size make board easy get gate inform gate check wife bag tiny 50x33x20 compare many bag people gate arrive terrible 28 inch space seat personal briefcase wife pocket book however many passenger quite large carry bag case 2 large bag economy course get marrakech wife bag still budapest 06 feb 2018 addition lose baggage people marrakech rudely inform us come back airport pick come delivery hotel go back 06 feb 2018 pick come lose luggage clerk rude arrogant inform grateful get back
327,Kazi A Mehedi,Guatemala,2018-02-10,2,"New aircraft, looks good. But on board service was very poor. It was a 12 hour flight from Guatemala City to Madrid but they did not supply aminity kits. Even the bathroom didn't have soap or lotions. Crew were very unprofessional with very rude behaviour. It was like a low cost carrier service. Wifi service too expensive. Really bad experience with Iberia. Should to think before flying and compare other long haul airlines service.",A330-200 & A321,Solo Leisure,Economy Class,Guatemala City to Düsseldorf via Madrid,February 2018,2.0,1.0,2.0,3.0,3.0,2.0,2,no,True,Guatemala City,Düsseldorf,Madrid,Negative,-0.8718,  new look good board service poor 12 hour guatemala city madrid supply aminity kit bathroom soap lotion crew unprofessional rude behaviour like low cost carrier service wifi service expensive really bad experience iberia think fly compare long haul airline service
328,Eduardo Díaz Arévalo,Spain,2018-02-08,9,"Good experience with Iberia. From Rome to Madrid in January 2018, the flight was very punctual, we took off at the exact time from Fiumicino airport and arrived at the Madrid Barajas airport at the appointed time. It was a pleasant and enjoyable flight, comfortable seats and good service from cabin crew. I recommend it.",,Family Leisure,Economy Class,Rome to Madrid,January 2018,5.0,4.0,4.0,,4.0,,4,yes,True,Rome,Madrid,,Positive,0.9501,  good experience iberia rome madrid january 2018 punctual take exact time fiumicino airport arrive madrid barajas airport appoint time pleasant enjoyable comfortable seat good service cabin crew recommend
