,authors,countries,date,rating,reviews,aircraft,traveller type,seat type,route,date flown,seat comfort,cabin staff service,food & beverages,inflight entertainment,ground service,wifi,value for money,recommended,verified,start airport,end airport,transfer airport
1092,J Gasimna,Australia,2017-04-26,7,"✅ Verified Review   Kuala Lumpar to Amsterdam in a code share with MH due to its attractive flight times and the ability to fly into HUM in the UK, transiting through Schiphol. Boeing 777-200 with new slimline seats. Having now experienced at first hand this seat I can only agree with the many reviewers that the closeness to the passenger sitting next to you is just too invasive. What I did like was its firmness and especially for taller passengers the vertically extendable headsets for good support but it desperately needs to be a few centimeters wider to win over my seal of approval. Even the so-called Economy Comfort seats (not to be confused with Premium Economy on other airlines) are only a fraction better as the added comfort might be in length and recline but not in width. Immensely appreciated the mixture of young and older stewardesses and top marks for the way they interacted with all passengers during the flight. On my two trips the pursers were situated in my section, whose professionalism I greatly enjoyed.  And one of the stewardesses was working on her last flight before getting married. This was with great fanfare announced by the captain followed by a guest appearance of one the off-duty pilots to congratulate her in person and making himself available to answer questions from passengers. Usage of the inflight entertainment system was easy and had a good selection of new, recent and foreign movies that I was able to catch up on. A few notes on the preparation of the trip, it was disappointing not being able to bid for an upgrade to business class as stated on the KLM website for the legs. Oddly enough, on this leg some business class seats were available to which I happily would have made a competitive bid.",Boeing 777-200,Solo Leisure,Economy Class,Kuala Lumpar to Amsterdam,April 2017,1.0,5.0,4.0,5.0,4.0,,4,yes,False,Kuala Lumpar,Amsterdam,
1093,Alison Flintoft,Canada,2017-04-22,1,"✅ Verified Review   Terrible experience! I arrived in Newcastle at 830am on Thursday and discovered that my luggage had not arrived with me. I have experience this before with other airlines and understand that losing your luggage is a risk you take when flying. However, that was 3 days ago and I have called the airline 6 times to be told 6 different stories and different times to expect my luggage. They confirmed that my luggage was found and arrived in the UK (1 hour from when I am staying) on Thursday evening and said it had been picked up by the courier they hire on Friday morning. Currently the earliest expected delivery time they can give me is Monday evening. This is 5 and a half days after arriving in the country (and that is providing this information is not false like the previous 5 expected arrival times). I have asked to speak to the department manager but have been told that one is not available every time I have called. We travelled to England for a special occasion and ultimately do not have clothes to wear to that occasion. We have altered our travel plans in order to always be at the delivery location we provided in case the luggage does show up. This type of customer service is unacceptable in my eyes. I will never flying KLM or recommend it to anyone again.",,Solo Leisure,Economy Class,Amsterdam to Newcastle,April 2017,3.0,3.0,4.0,3.0,1.0,,1,no,False,Amsterdam,Newcastle,
1094,D Birkin,United States,2017-04-18,2,"✅ Verified Review   Houston to Amsterdam. I fly regularly between the US and Europe, usually on premium economy. Most times I end up on Lufthansa, British Airways or SAS, who all have wider seats, bigger screens and power supply in their premium economy class (I avoid the US airlines for all it's worth). The additional leg space and seat width makes the difference for me. For the first time I chose to try KLM premium economy for my Houston to Amsterdam trip. What a disappointment! The seats were the same as in economy class, i.e. exactly the same width. The only difference was a few inches extra of leg space. If you choose an emergency seat, which costs less than the premium economy on KLM, you basically get a better product. The screens looked like they came from a different era, pixelated and tiring to look at. Also, there was no power supply at all. Comparing with standard economy class it is of course much better to have the extra leg space, but compared to the competitors the KLM 'premium economy' is not really premium at all!",Boeing 747-400,Solo Leisure,Premium Economy,Houston to Amsterdam,April 2017,1.0,3.0,2.0,1.0,3.0,,2,no,False,Houston,Amsterdam,
1095,S Martin,Poland,2017-04-14,8,"✅ Verified Review   Very pleasant flight with KLM flying from Lisbon to Warsaw via Amsterdam. On both flights airplanes were pretty old, a bit worn out, old fashioned, no any kind of inflight entertainment, but both flights were right on time and very nice. Catering was decent (either warm pasta with cookie or wrap, full soft and alcohol bar), but the best thing with KLM are the crews who are always extra friendly, smiling, chatty and professional. Totally recommended.",Boeing 737-800,Business,Economy Class,Lisbon to Warsaw via Amsterdam,April 2017,4.0,5.0,4.0,1.0,5.0,1.0,4,yes,False,Lisbon,Warsaw,Amsterdam
1096,D Carter,United Kingdom,2017-04-13,9,"✅ Verified Review   I flew with KLM on the 3rd April from Lisbon to Newcastle via Amsterdam. Before I arrived at Lisbon Airport, I checked in online using the KLM app which was a very smooth and easy experience compared to some airline apps. On arrival at the airport I checked in my bags at the bag drop using the boarding pass which I had on my phone. The staff around check-in were absolutely fantastic, couldn't have been more helpful. As I boarded the aircraft, I was given a very friendly welcome by the cabin crew. The flight departed 15 minutes behind schedule due to an issue with ATC in Amsterdam. Once we were airborne the crew began to serve breakfast which consisted of a Dutch breakfast sandwich and a choice of drink. The sandwich was actually quite nice although the appearance did not look so tasty. Throughout the flight the cabin crew continued to serve light snacks and beverages, and the service was outstanding. The time lost at Lisbon had been made up during the flight and we actually arrived at the destination 5 minutes early than anticipated. I would certainly fly with KLM again for their outstanding service and value for money.",Boeing 737-800,Business,Economy Class,Lisbon to Newcastle via Amsterdam,April 2017,3.0,5.0,4.0,,5.0,,4,yes,False,Lisbon,Newcastle,Amsterdam
1097,Suryaputra Wijaksana,Indonesia,2017-04-07,7,"✅ Verified Review  It's always a pleasure to fly with KLM on this route from Kuala Lumpur to Jakarta. Check in and boarding is always easy and hassle free. Enough information was given before the flight-boarding time, gates, etc. The ground crew were efficient and friendly. However I was not aware the departure time was 16.20, as I remembered it being 17.10. But no matter because we have reached the gate early. On board, the FA's only serve veggie pie which was not delicious. Beverage selection was great with wine served on request. The airline should seriously consider to change their ""veggie pie"" menu.

",,Family Leisure,Economy Class,Kuala Lumpur to Jakarta,April 2017,5.0,4.0,4.0,5.0,4.0,,5,yes,False,Kuala Lumpur,Jakarta,
1098,Jan Van weijen,Denmark,2017-04-04,9,"✅ Verified Review   Copenhagen to Tehran via Amsterdam. Nice flight with a great service. Business class was full and lots of children hopping around. Crew was exceptionally good, getting things done efficiently as well. I liked the starters. Saw two films and service ended with a traditionally Dutch snack. Seats had good lounge position. Toilets were kept clean throughout the flight. My suitcase was one of the first out. Could not have been better.",Boeing 772,Solo Leisure,Business Class,Copenhagen to Tehran via Amsterdam,April 2017,4.0,5.0,5.0,4.0,4.0,,4,yes,False,Copenhagen,Tehran,Amsterdam
1099,M Larter,Germany,2017-03-29,9,"✅ Verified Review   Frankfurt to Curaçao via Amsterdam. I had read a lot of negative remarks that we chose KLM rather resentfully, but the itinerary from FRA was more convenient than Air Berlin. For Curaçao, there was no other reasonable choice. This little competition makes the tickets rather pricy in comparison to flights to Asia. Their website is awful in many respects (I would have to fill pages, so I don't write why), that made our expectations not very happy either. We were very surprised that none of our prejudices turned out to be confirmed. Not a single delay, on the contrary - we reached all destinations up to 10 minutes earlier than scheduled. Friendly staff on ground and in the air. On both long hauls, the staff was extremely friendly and helpful - we are accustomed to Asian Airlines and have become quite fastidious about service, but this reached the same level. Our prebookings of gluten free and Hindu meals had been lost by their sappy website, but the staff did their utmost to compose some convenient replacement food for us and re-ordered instantly our meals for the return flight (with success). The quality of the food itself was average but edible. The movie entertainment consisted mainly of stale news, mainstream thrillery, or animations which I preferred because the screens are not good enough for any dark scene in a normal movie - you see nothing but a black screen. Because of the cheap earbuds, acoustics qualities are very low and it was hard to understand much of the dialogues in English (English subtitles would help a lot!) - and there were few films in German. Seats were okay and there was enough legroom, so that we could even slide down a bit and sleep. For flights to the west, we will certainly book KLM again.",,Couple Leisure,Economy Class,Frankfurt to Curacao,March 2017,5.0,5.0,3.0,3.0,5.0,,4,yes,False,Frankfurt,Curacao,
1100,P Benedoix,Netherlands,2017-03-26,9,"✅ Verified Review   Amsterdam to Nairobi. First time trying the New World Business Class and it lived up to expectations. The cabin staff is very friendly, attentive and looks natural. This is the best cabin staff I have experienced, and I typically fly Economy. The new seat design puts KLM in a higher league, and the cabin space is quite relaxing, not giving impression of being full. Meal service is well time and diverse enough, good choice and what you expect in a normal Business Class. KLM fares are high for the Dutch market, but their scheduling is the best for making most of your work days. IFE is a bit dating as most aircraft now have some high def screens, but like many people I pack my own gear so this is not much relevant. All in all KLM is living up to expectation, no delays and the ground service is Schiphol is flawless. Time to upgrade the A330 fleet!",Boeing 747,Business,Business Class,Amsterdam to Nairobi,March 2017,4.0,5.0,4.0,3.0,5.0,,3,yes,False,Amsterdam,Nairobi,
1101,Laurence McCarthy,Malaysia,2017-03-25,8,"✅ Verified Review   London to Kuala Lumpur via Amsterdam. First flight with KLM and was a bit apprehensive, as connection from London was very short. The SkyTeam Lounge at Heathrow is adequate, enough space to sit and have a quiet drink and a snack. There is WiFi. Catering OK, but my usual carrier is Etihad, so the experience was a little different, no a la carte table service. Flight boarded at T4 from the gate opposite the Lounge, very convenient. At Schipol we had just about 50 minutes from touchdown to the onward connection, which was enough time to have a quick drink, find our way to the gate and immediately board the next flight. With such a short connection I was worried our luggage wouldn't make the flight, but when we arrived at KUL there it was! The new World Business Class is very open and comfortable. The seating is great, save for the fact that you have no direct aisle access for the window seat. If you are travelling as a couple this is fine, for solo travellers it might prove tiresome. The on-board service was great, the staff were attentive and extremely helpful. The catering was OK, very Dutch shall we say! The drinks were good quality, but a bit mean. Nothing that one could really grumble about. The in-flight entertainment is good quality and there was an adequate range of new and classic programming to keep me entertained until bed time! The bed is great and I slept like a baby. Even though they are older aircraft I like the sense of space you get with the Boeing 777, which somehow you don't quite feel on other aircraft even the 380. The price was comparable to Etihad (about GBP 300 more) but the flight is 1hr to AMS, a 1hr layover and then a 12hr leg to KUL. Reverse journey the same timings. For EY you have a 3 or 4 hour layover and now they have adjusted their timetable you have to either leave UK early in the morning or arrive very late to KUL. The KLM timings are much friendlier. We left LHR at 17.00 and arrived in KUL 16.00 a much less stressful journey. Am flying back KLM and will definitely consider them for the next trip too.",Boeing 777-200,Couple Leisure,Business Class,LHR to KUL via AMS,March 2017,4.0,5.0,4.0,4.0,4.0,,4,yes,False,LHR,KUL,AMS
1102,S Robinson,Austria,2017-03-24,10,"✅ Verified Review   
Fantastic 2 flights from Vienna to Oslo via Amsterdam. Economy Comfort seat had generous pitch. Flight attendants on both flights were the warmest and friendliest I have encountered in years. Usually fly Lufthansa/Austrian and the difference in the level of service offered by these attendants was incredible. Both flights left on time and landed early. Small snack and drinks offered, plane clean and presentable. Would definitely recommend KLM.",Boeing 737-700,Business,Economy Class,Vienna to Oslo via Amsterdam,March 2017,4.0,5.0,4.0,,4.0,,5,yes,False,Vienna,Oslo,Amsterdam
1103,C Kamina,United States,2017-03-23,8,"✅ Verified Review   San Francisco to Nairobi via Amsterdam with KLM. I take this trip at least once a year. The aircraft is new and kept clean. In December 2016 we flew the new planes and that was a pleasure even with so many people on the flight. The trip from Amsterdam to Nairobi, the planes are not as new for some reason, but the service is great though.",,Couple Leisure,Economy Class,San Francisco to Nairobi via Amsterdam,December 2016,4.0,5.0,3.0,3.0,3.0,1.0,5,yes,False,San Francisco,Nairobi,Amsterdam
1104,Jonathan Bultemeyer,Germany,2017-03-22,1,"✅ Verified Review   Stuttgart to Lisbon via Amsterdam. Booked thi9s as KLM, they chose Transavia. Paid for KLM, transavia although a daughter of KLM acknowledges absolutely nothing of KLM. Sardine seating plan. Absolutely everything extra for a charge. No priority boarding which means the last 50 get to check in all hand luggage. Beware of KLM.",Boeing 737-800,Business,Economy Class,Stuttgart to Lisbon via Amsterdam,March 2017,1.0,2.0,,,2.0,,1,no,False,Stuttgart,Lisbon,Amsterdam
1105,H Gibbs,Netherlands,2017-03-21,8,"✅ Verified Review   Amsterdam to Oslo return. Outward journey perfect, on time, snack a cheese salad wrap (an improvement on the falafel wrap). Return journey, just under an hour delay, no problem for me but some people missed their connecting flights. I would recommend this airline.",Boeing 737,Solo Leisure,Economy Class,Amsterdam to Oslo,March 2017,3.0,3.0,3.0,,3.0,,4,yes,False,Amsterdam,Oslo,
1106,T Parker,Singapore,2017-03-19,8,✅ Verified Review  Bali to Singapore. First time flying KLM - awesome food. Low sodium meal given as requested and still as delicious. Inflight entertainment has good variety and was updated and easy to navigate. Crew was friendly. Leg space was cramped for a even a petite girl like me.,,Solo Leisure,Economy Class,Bali to Singapore,March 2017,3.0,4.0,5.0,5.0,5.0,,5,yes,False,Bali,Singapore,
1107,Kimberlee Voorspools,Belgium,2017-03-17,5,"✅ Verified Review   Amsterdam to Vancouver. Outdated plane. Very small entertainment system screens, not even a screen in front of us, we had to look from aside. Old, fabric seats (didn't seem very hygiënic). I did like the food. Enough variation and a veggie option. Crew members were friendly overall, except for one lady. We paid the same as we did last year, but the quality from this flight was extremely low. Too bad they arect consistent regarding the quality.",,Couple Leisure,Economy Class,Amsterdam to Vancouver,March 2017,2.0,3.0,4.0,1.0,4.0,,2,no,False,Amsterdam,Vancouver,
1108,Ido Van Blijdesteijn,Netherlands,2017-03-17,9,"✅ Verified Review   Amsterdam to Buenos Aires. The new busienss class seats are excellent. Full flat, enough small ledges to put ones glasses etc. on. Also enough 'free' space for shoes and small carry-on accesories.Good color scheme, friendly crew and a good meal. The meal was served in a relatively quick way, not like some other airlines which take two hours to serve dinner in C-class. Very pleasant experience. This new business class is a truly superior product.",Boeing 777,Solo Leisure,Business Class,Amsterdam to Buenos Aires,February 2017,5.0,4.0,4.0,,4.0,,4,yes,False,Amsterdam,Buenos Aires,
1109,S Vetter,Germany,2017-03-14,1,"✅ Verified Review   Dusseldorf to Kilimanjaro via Amsterdam. KLM, never again. First flight in Düsseldorf delayed, time for stopover in Amsterdam 1 hour planned by KLM, missed connecting flight in Amsterdam, waiting time on transfer desks 2 hours, waiting time in Amsterdam 9 hours without getting any vouchers for drinks or food, next flight with additional stopover in Nairobi, arriving Kilmanjaro 12 hours delayed and missing our luggage This is our third and our last failing flight operated by KLM without luggage and it is always KLM. It seams there is a precious big chance of that happening when you book KLM. We are travelling a lot and we had never problems with flights or airlines except KLM. Certainly KLM is not responsible - because of weather etc.",,Family Leisure,Economy Class,Dusseldorf to Kilimanjaro via Amsterdam,February 2017,1.0,1.0,1.0,2.0,1.0,,1,no,False,Dusseldorf,Kilimanjaro,Amsterdam
1110,Russell Gibson,United States,2017-03-14,9,"✅ Verified Review   KLM stands head and shoulders above any US airline for international service.  Flew from New York JFK to Kilimanjaro via Amsterdam. My seat wasn't great (the in-arm movie screen didn't seem to want to cooperate), but they got it working. In the end I moved to another seat and all was well. We were served a hot dinner (with two choices) after a complimentary beverage. The during dinner we were offered another beverage. After dinner we were offered yet another beverage. All complimentary. The movie selection was atrocious! Am hour before landing we were offered a breakfast snack - it was fine. Again, more than you would ever get on a US carrier. Flight to Kilamanjaro was equally good. Great food and beverages. Same mediocre entertainment. On time arrival. Overall excellent!
",Boeing 777-200,Couple Leisure,Premium Economy,JFK to JRO via AMS,February 2017,4.0,5.0,5.0,3.0,5.0,,5,yes,False,JFK,JRO,AMS
1111,D Graman,Netherlands,2017-03-13,3,"✅ Verified Review   Mexico to Amsterdam via Paris. What a disappointment flying with KLM. They have a policy now to not put family and couples next to each other automatically so you will be forced to pay extra per seat during check in. In addition, our flight back was delayed which resulted in us missing our connecting flight and having to wait 6 more hours. To top it up, just when the nightmare is over, one luggage went missing and still missing at this time. Very frustrating. No more KLM for us ever again. Book at your risk.",,Couple Leisure,Economy Class,Mexico to Amsterdam via Paris,March 2017,2.0,2.0,2.0,2.0,1.0,,1,no,False,Mexico,Amsterdam,Paris
1112,M Gradine,Belgium,2017-02-25,2,"✅ Verified Review   Amsterdam to Washington. I had no other choice but flying with KLM. It doesn't seem to have other options from Brussels on Fridays. It was such a bad experience : the meal. Despite a paid meal I didn't know what I was eating. The TV screen is so small (or the way info are displayed) that I needed the support of the person beside me to be able to use it. No question to ask the help of the cabin crew, they are too busy to help. After the duty free service (crew is very active to do it), the crew disappeared, you need to chase them if you need anything. They don't serve anything like water during the whle flight after services.
",A330-200,Business,Economy Class,Amsterdam to Washington,February 2017,2.0,1.0,1.0,2.0,2.0,,1,no,False,Amsterdam,Washington,
1113,Juma Khudonazarov,United Kingdom,2017-02-24,2,"✅ Verified Review   Humberside to Berlin via Amsterdam. This was a most stressful and unpleasant flight I ever had in my life. I used KLM in the past and was ok. This time it was different. It started with delay 1h 15 min because aircraft break down from start, then in Amsterdam another delay because pilot discovered that there are linkage on landing gear. In Berlin I want to change my ticket and staff were unfriendly and finally I tried to call KLM. It was nightmare and I never got through. I hope other people will not have not have the same experience I had. I will never fly with KLM, don't trust them anymore.",,Business,Economy Class,Humberside to Berlin via Amsterdam,February 2017,3.0,4.0,3.0,1.0,1.0,1.0,1,no,False,Humberside,Berlin,Amsterdam
1114,W Thurman,United States,2017-02-20,3,"✅ Verified Review   Frankfurt to Washington via Amsterdam. I chose KLM because of hearing in passing how great KLM's service is and their food. They must have really gone downhill. The passenger next to me agreed we could not tell what the frozen green mush was next to our frozen meatballs. The food was disgusting and tasteless. The only thing really worth eating after thinking about it was the roll. And KLM's service was mediocre at best, the attendants seemed run down and not chipper at all. The flight was ok but the airplane has very outdated entertainment systems. Not touch screen. I could get past that but really don't waste your time thinking you would have some type of exceptional service if you fly KLM. By the way bring a pillow their seats have no back cushioning at all.",A330-200,Solo Leisure,Economy Class,FRA to IAD via AMS,January 2017,3.0,3.0,1.0,2.0,2.0,,3,no,False,FRA,IAD,AMS
1115,Angelo Menezes,Portugal,2017-02-20,10,"✅ Verified Review   Lisbon to Amsterdam. The staff were extremely polite, attentive and smiling. Information was provided at all times and it was a smooth ride. I was served by an extremely nice lady at the check-in who listened to some concerns I had and arranged for everything to be perfect. The only thing I would look into : the seat was a bit too tilting.",,Business,Economy Class,Lisbon to Amsterdam,February 2017,3.0,5.0,4.0,,5.0,,5,yes,False,Lisbon,Amsterdam,
1116,Aart de Vos,Netherlands,2017-02-18,7,"✅ Verified Review   Today's trip was a one-day return without any checked-in luggage. In both Amsterdam as well in Hannover I could use the Skypriority facilities allowing me to skip the lines for security. The Crown Lounge in the Schengen area of Schiphol Airport was not too crowded and well stocked for breakfast. The lounge in Hannover is a contractor lounge with limited amenities but featured a good WIFI network. The flights were the typical KLM Cityhopper regional service, both left reasonably in time but arrived spot on time at destination. On both flights, the onboard service consisted of a pre-packed muffin and a pre-packed cup of water. To my surprise no coffee or tea was offered, probably due to the 40min. flying time. The outbound flight to Hannover was a brand new Embrear 175 while the return flight was operated by a Fokker 70. Both aircraft are fitted wit leather-covered slimline seats, however the older Fokker offers a more generous legroom then the Embrear. Cabin crew were friendly and professional.",Embrear ERJ 175 and Fokker 70,Solo Leisure,Economy Class,Amsterdam to Hannover,February 2017,3.0,4.0,2.0,,3.0,,4,yes,False,Amsterdam,Hannover,
1117,P Daleine,Netherlands,2017-02-12,7,"✅ Verified Review   Flying to Kigali out of Amsterdam, where luckily KLM has direct flights. A great crew, attentive and the friendliest of other airlines I've flown. The only negative point remains that KLM charges a hefty price, as flyers on this route are captive (and mostly business travel).  I would understand this if the Business Class cabin had already been renewed; but as the A330 fleet is the last to be upgraded and I would have found fair that, until these have been modernised, Business Class fares would reflect as the actual comfort level which is nowhere like the updated AF/KLM quality. Older seats and a slightly worn out cabin are a bit expensive to swallow when you have experienced the New World Business Class. Service is great but the configuration is just seriously outdated when prices are not!",A330,Business,Business Class,AMS to KGL,November 2016,2.0,5.0,4.0,4.0,5.0,,1,yes,False,AMS,KGL,
1118,D. Jacobs,Belgium,2017-02-12,9,"❎ Unverified   Amsterdam to Curacao on 11/02. Flight left with 2 hours delay, due to snow and de-icing procedures at Amsterdam, which was beyond the control of KLM. The new business class at KLM is a major improvement compared to the old style, yet the 2 aside seating still requires that your you have to crawl over your fellow passenger when seated in a window seat. The seat itself is spacious and transforms to a comfy bed. Unfortunately not much stowage space around the seat. IFE system is decent. We had a wonderful purser in business class, very friendly. The 'Indische rijsttafel' was without a doubt the best food I have had on a plane. We avoided flying KLM for several years as they were far behind vis à vis other airlines on their business class product but we did not have much of a choice on the Curacao travel, and I have to state that I was pleasantly surprised to experience that they have catched up. All in all this was a good experience, with an extra thumbs up for the food.",Boeing 747-400,Business,Business Class,Amsterdam to Curacao,February 2017,4.0,5.0,5.0,4.0,4.0,4.0,4,yes,False,Amsterdam,Curacao,
1119,A Dramer,Germany,2017-02-01,9,"✅ Verified Review   Düsseldorf to Amsterdam. Since I had no baggage for check-in I cannot review the check-in queue. However boarding commenced on time. The seat onboard the Embraer 190 was a bit tight, but this was not too relevant for me on a 25 mins flight. The legroom was okay as well. After taking-off on time, I was surprised that KLM provided food and beverages on a 25min flight. We were handed a muffin and a water, very convincing for such a short flight. I was satisfied by the friendly cabin crew and the pilots, who let me enter the cockpit after the flight and congratulated me since I flew on my birthday. We arrived 10 mins early. All in all it was one of the best experiences onboard an aircraft although the flight was just very short.",E190,Solo Leisure,Economy Class,Düsseldorf to Amsterdam,October 2016,5.0,5.0,5.0,,5.0,,4,yes,False,Düsseldorf,Amsterdam,
1120,Stepan Hrobar,Austria,2017-01-30,10,"✅ Verified Review   A wonderful experience with KLM, which is our favourite airline. We booked a city trip from Vienna to Helsinki via Amsterdam with KLM. Everything worked as smooth as it can be. Fast and simple online checkin, on time departures of all four flights, cabin crew amazing. On the return trip, one of the flight attendants continued with us to Vienna and she was happy to see us again and we felt treated really special. The economy class service on KLM's short and medium haul is exceptional, and the shorter legs (VIE-AMS) we were served a tasty sandwich/wrap and hot and cold drinks, on the longer legs (AMS-HEL), we got a hot sandwich and two rounds of drinks. On the return flight they served a regular hot meal (pasta with tomato sauce) and a dessert. Transfer in Amsterdam efficient, arriving to C7 and departing from C8 was really convenient. For all flights, the atmosphere was very pleasant and the crew members looked like they enjoyed their work. ",Boeing 737-800,Couple Leisure,Economy Class,VIE to HEL via AMS,January 2017,5.0,5.0,5.0,,5.0,,5,yes,False,VIE,HEL,AMS
1121,A Locher,United States,2017-01-28,3,"✅ Verified Review   Houston to St Petersburg via Amsterdam. The flight was scheduled to leave Houston at 15:35 and the day of the flight an email was sent out stating there would be a delay until 17:00, this was fine. The delay was ""due to operational constraints"", which I understood as issues with the plane's usual functions. At the rescheduled time of departure, one would expect that the issue would be resolved. This was not the case. The pilot was able to explain to us that one of the engines was having mechanical issues and an engineer would assess the situation. After an additional hour or so of delay it was decided that the plane was not in suitable condition to fly. I'm grateful for the discretion here. The passengers were asked to leave the plane and given no direction afterward. They offered hotel accommodation for out of town visitors as reparation. After exiting the secure area of the terminal the crowd of passengers could not find anyone to help us. I personally heard four contradictory statements on who to contact to reschedule the flight. After calling the number provided to me by an unruly ground worker for KLM, I was put on hold for a Delta helpline and the call was lost. The second time I called I contacted a helpful worker who rescheduled the flight for the following day. Overall I was looking forward to this experience and it was nice until we were asked to leave the plane. After we left it was slightly chaotic and I was disappointed.",,Solo Leisure,Economy Class,Houston to St Petersburg via Amsterdam,January 2017,2.0,3.0,,,1.0,,2,no,False,Houston,St Petersburg,Amsterdam
1122,T Peck,Singapore,2017-01-25,5,"✅ Verified Review   Singapore to Denpasar Bali. Seats configured 3x4x3 for Boeing 777 is crowded. Service also not nice, I asked for a coca cola, but I think they almost run out, so the crew asked me back: ""why I don't know everyone asking for coca cola!""  I put my drone inside a hard shell case, then put inside the Rimowa metal luggage, but still break the controller, try to request for repair, but after sent a email then no response. I won't fly KLM any more.",Boeing 777-300ER,Couple Leisure,Economy Class,Singapore to Bali,February 2016,3.0,1.0,3.0,3.0,4.0,,4,no,False,Singapore,Bali,
1123,C Roberts,Brazil,2017-01-22,9,"✅ Verified Review   Fabulous flight with KLM flying from Newcastle to Mexico via Amsterdam. Seat very comfortable, lots of space. Excellent food, pumpkin soup was nicest soup I've tasted in ages, great service. Gift at the end of flight was a nice touch. Crown Lounge in Amsterdam is good. Highly recommended. Looking forward to my flight in June already.",Boeing 747-Combi,Solo Leisure,Business Class,NCL to MEX via AMS,January 2017,5.0,5.0,5.0,4.0,4.0,,5,yes,False,NCL,MEX,AMS
1124,Aart de Vos,Netherlands,2017-01-21,9,"✅ Verified Review   Amsterdam to Southampton is a 50 minute KLM Cityhopper regional flight. The Fokker 70 aircraft are being phased out by KLM and replaced by more fuel efficient Embraer 190/175's. Having logged over more than 140 flights in this aircraft since 2002, usually being seated in the front, I chose for this flight seat 15A, which has a view behind the wing and in front of the (rear mounted) engines in order to make a set of this typical ""Fokker shots"". This flight contained only 22 passengers and while boarding I was greeted by one of the FA's who wanted to direct me to a much more comfortable and less noisy seat than the seat allocated. I explained her that I chose these seat on purpose, which was OK for her, but she mentioned to me: ""I will serve you a snack and a drink on row 11, which is more comfortable"". (Row 11 on a Fokker is an exit row with extra legroom) Before landing she came again to me asking whether the fotos were OK? She told me that, after working som many years for KLM she still loves to fly! It is not the hardware but the staff who make the difference!",Fokker 70,Solo Leisure,Economy Class,Amsterdam to Southampton,January 2017,3.0,4.0,2.0,,1.0,,4,yes,False,Amsterdam,Southampton,
1125,Tim Hoy,United Kingdom,2017-01-18,10,"✅ Verified Review   Manchester to Amsterdam. I have never felt so welcome on an airline. This weekend was my first experience of KLM, and will be looking at KLM for long haul flights. Cabin crew so polite and friendly. The Amsterdam to Manchester flight (15 January) 16:25 from Amsterdam, crew were fantastic!",,Couple Leisure,Economy Class,Manchester to Amsterdam,January 2017,5.0,5.0,5.0,,5.0,,5,yes,False,Manchester,Amsterdam,
1126,Olga Baysha,United States,2017-01-18,2,"✅ Verified Review   On Jan 14, I was flying from Los Angeles to Moscow via Amsterdam by Delta operated KLM (KL602). Because of the problems with engine, we had to land in Chicago. After this unexpected rupture of the flight, my friends and I had to wait for more than two hours to receive hotel vouchers. KLM personnel told us to wait outside of the airport for a free shuttle to get to the hotel, but the shuttle never arrived (we were waiting for more than one hour). We were calling and calling the hotel, but it never responded. After we took a taxi and reached, finally, the hotel, it turned out there were no vacant rooms for us there. The hotel's personnel sent us to another location (another taxi on our expense), and we were lucky to find vacant rooms there - it was about 3 am. Overall, it took us about five hours to have finally a rest after we landed. The next day, I found out that the route of my flight was changed - now, I had to take a Lufthansa flight to Frankfurt and an Aeroflot flight to Moscow, Lufthansa assigned me a seat to fly to Frankfurt, but they could not issue a boarding pass from FRA to SVO saying that they are not partners with Aeroflot. So, until I arrived to Frankfurt, I did not know whether Aeroflot would take me or not, Thanks God, it did. I am shocked by how KLM mishandled the whole situation; it should train its personnel how to manage emergency issues in more effective ways. Before this trip, KLM was one of my favourite airlines; now, I will avoid traveling by it.",,Solo Leisure,Economy Class,LAX to AMS,January 2017,3.0,3.0,3.0,3.0,1.0,3.0,1,no,False,LAX,AMS,
1127,Damien Landais,Finland,2017-01-09,9,"✅ Verified Review   Amsterdam to Helsinki. Flight was really nice, the staff was present and were making everyone comfortable with their attitude. The seats were correct for a European flight and the selection of beverage was really great. I really enjoyed as there was no major disruptions and I was feeling at ease.",,Couple Leisure,Economy Class,AMS to HEL,December 2016,4.0,5.0,5.0,,5.0,,4,yes,False,AMS,HEL,
1128,N Siotto,United Arab Emirates,2017-01-06,9,✅ Verified Review   Flew KLM from Dubai to Amsterdam. Spent a few extra euros and upgraded to Comfort Economy seats. Better recline and a few cm of extra legroom. 100% worth it. Good food. Good inflight entertainment and excellent flight attendants. I am thinking of any reason to complain but honestly can't find any.,Boeing 777-200,Family Leisure,Economy Class,DXB to AMS,December 2016,5.0,5.0,5.0,5.0,5.0,,5,yes,False,DXB,AMS,
1129,Raphael Hardholt,Netherlands,2017-01-05,7,"✅ Verified Review   Amsterdam to Madrid. A very good experience. Very nice flight attendants, free drinks and snacks, basically everything you need for a reasonable price. Unfortunately I couldn't enjoy the comfort of having Wi-Fi on the airplane, nor was there any form of in-flight entertainment. The actual seat comfort itself was very good. The above average price makes up for comfort, free drinks and snacks and nice service. An airline that I enjoyed flying with!",Boeing 737-800,Solo Leisure,Economy Class,AMS to MAD,April 2016,3.0,4.0,3.0,2.0,4.0,,4,yes,False,AMS,MAD,
